address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Lindvallsplan 4,,"Södermalm Hornstull,",3170.0,5000000.0,2020-01-30,87719.0,16.0,57.0,
Rörstrandsgatan 12 A,2.0,"Vasastan/Birkastan,",1325.0,3940000.0,2020-01-30,115882.0,16.0,34.0,1.0
Valhallavägen 155,5.0,"Östermalm/Nedre Gärdet,",3821.0,12650000.0,2020-01-30,125248.0,17.0,101.0,4.0
Smedsbacksgatan 16,,"Gärdet,",2440.0,4140000.0,2020-01-30,98571.0,13.0,42.0,2.0
Lodgatan 1,,"Östermalm,",2365.0,6550000.0,2020-01-30,92254.0,10.0,71.0,3.0
Södermannagatan 55,,"Sofia,",1798.0,8250000.0,2020-01-29,93750.0,18.0,88.0,4.0
Rörstrandsgatan 23,3.0,"Vasastan - Birkastan,",1405.0,2895000.0,2020-01-29,107222.0,16.0,27.0,1.0
Dianavägen 11A,,"Hjorthagen,",4114.0,5200000.0,2020-01-29,69333.0,4.0,75.0,3.0
Högalidsgatan 48 C,,"Hornstull,",2706.0,5600000.0,2020-01-29,88889.0,,63.0,2.0
Sankt Paulsgatan 18,4.0,"Maria,",1778.0,4650000.0,2020-01-29,105682.0,18.0,44.0,2.0
Hallandsgatan 46 B,,"Södermalm/Katarina,",3495.0,4625000.0,2020-01-29,87264.0,19.0,53.0,2.0
Olaus Petrigatan 6,,"Östermalm / Gärdet,",2292.0,5475000.0,2020-01-29,96053.0,31.0,57.0,2.0
Bondegatan 13,,"Södermalm,",2931.0,4025000.0,2020-01-29,77404.0,7.0,52.0,2.0
Nina Einhorns gata 3,3.0,"Hagastaden Vasastan,",4562.0,7650000.0,2020-01-29,85000.0,1.0,90.0,4.0
Atterbomsvägen 30,3.0,"Kungsholmen,",2727.0,4100000.0,2020-01-29,80392.0,17.0,51.0,2.0
Artemisgatan 16,3.0,"Hjorthagen,",3243.0,3800000.0,2020-01-29,66667.0,12.0,57.0,2.0
Flintbacken 6,12.0,"Södermalm Högalid,",1359.0,2860000.0,2020-01-29,95333.0,16.0,30.0,1.0
Bastugatan 38 / Timmermansgatan 2B,,"Mariaberget-Södermalm,",3542.0,6700000.0,2020-01-29,124074.0,28.0,54.0,2.0
Marmorgatan 11,3.0,"Södermalm,",3166.0,2800000.0,2020-01-29,70000.0,,40.0,
Heleneborgsgatan 38A,,,1408.0,4600000.0,2020-01-29,100000.0,21.0,46.0,2.0
Rålambsvägen 16A,3.0,"Kungsholmen,",3574.0,4175000.0,2020-01-29,67339.0,13.0,62.0,2.0
Fleminggatan 40A,,"Kungsholmen Fridhemsplan,",1860.0,3340000.0,2020-01-29,83500.0,12.0,40.0,1.0
Heleneborgsgatan 8A,,"Hornstull,",3030.0,5285000.0,2020-01-29,88083.0,18.0,60.0,2.0
Industrigatan 5,3.0,"Kungsholmen,",1139.0,3150000.0,2020-01-29,90000.0,15.0,35.0,2.0
Ölandsgatan 47,3.0,"Södermalm Katarina,",3089.0,4700000.0,2020-01-29,82456.0,12.0,57.0,2.0
Furusundsgatan 18,5.0,"Gärdet,",3374.0,7200000.0,2020-01-29,93506.0,4.0,77.0,
Malmgårdsvägen 18,,"Södermalm - Sofia,",1537.0,2810000.0,2020-01-29,104074.0,17.0,27.0,1.0
Upplandsgatan 66,3.0,"Vasastan,",2425.0,5875000.0,2020-01-29,103070.0,15.0,57.0,2.0
Döbelnsgatan 57,1.0,"Vasastan Norrmalm Östermalm,",2310.0,6025000.0,2020-01-29,102119.0,10.0,59.0,
Svartensgatan 12A,,"Katarina/Sofia Mosebacke torg,",1706.0,3900000.0,2020-01-29,114706.0,22.0,34.0,1.0
Nina Einhorns gata 6,4.0,"Hagastaden,",2344.0,3105000.0,2020-01-29,88714.0,,35.0,1.0
Västmannagatan 27,,"Vasastan,",2283.0,7230000.0,2020-01-29,86071.0,10.0,84.0,3.0
Polhemsgatan 6,,"Kungsholmen / Norr Mälarstand,",2017.0,4450000.0,2020-01-29,96739.0,27.0,46.0,2.0
Sandelsgatan 35,6.0,"Östermalm - Gärdet,",2198.0,4075000.0,2020-01-29,99390.0,9.0,41.0,2.0
Swedenborgsgatan 10,2.0,"Södermalm / Mariatorget,",3013.0,10000000.0,2020-01-29,100000.0,11.0,100.0,3.0
Maria Prästgårdsgata 1B,4.0,"Stockholm,",2751.0,5430000.0,2020-01-29,90500.0,13.0,60.0,2.0
Fatburs Kvarngata 11,1.0,,3425.0,3400000.0,2020-01-29,62963.0,14.0,54.0,1.0
Valhallavägen 49,2.0,"Östermalm,",1010.0,2560000.0,2020-01-29,121905.0,28.0,21.0,1.0
Renstiernas Gata 30,,"Södermalm- Sofia,",2143.0,3585000.0,2020-01-29,81477.0,,44.0,2.0
Nybrogatan 50,,"Östermalm,",561.0,3250000.0,2020-01-29,130000.0,13.0,25.0,1.0
Strindbergsgatan 50,,"Nedre Gärdet,",2874.0,6950000.0,2020-01-29,95205.0,10.0,73.0,2.0
Grev Turegatan 80,,"Östermalm,",3179.0,9850000.0,2020-01-29,120122.0,6.0,82.0,3.0
Frejgatan 48,4.0,"Odenplan, Vasastan,",1893.0,3515000.0,2020-01-29,106515.0,14.0,33.0,1.0
Döbelnsgatan 47,,"Vasastan/Norrmalm,",2918.0,5470000.0,2020-01-29,94310.0,10.0,58.0,2.0
Sibyllegatan 55,4.0,"Östermalm,",3658.0,10600000.0,2020-01-29,107071.0,1.0,99.0,3.0
Högalidsgatan 31,3.0,"Södermalm - Högalid,",1737.0,2760000.0,2020-01-29,110400.0,20.0,25.0,1.0
Ivan Oljelunds gränd 4,3.0,"Kungsholmen,",5950.0,7500000.0,2020-01-29,90361.0,15.0,83.0,3.0
Odengatan 16 A,,"Östermalm,",1891.0,8310000.0,2020-01-29,106538.0,15.0,78.0,3.0
Brännkyrkagatan 92 A,,"Maria,",1871.0,2650000.0,2020-01-28,106000.0,18.0,25.0,1.0
Erik Dahlbergsgatan 43,,"Östermalm / Nedre Gärdet,",3651.0,5650000.0,2020-01-28,85606.0,3.0,66.0,2.0
Labradorgatan 26,,"Norra Djurgårdsstaden,",2827.0,5600000.0,2020-01-28,112000.0,5.0,50.0,2.0
Industrigatan 7A,2.0,"Kungsholmen/Fridhemsplan,",2533.0,3000000.0,2020-01-28,93750.0,,32.0,2.0
Strålgatan 21,,"Lilla Essingen - Kungsholmen,",2486.0,2875000.0,2020-01-28,82143.0,15.0,35.0,2.0
Rehnsgatan 21A,4.0,"Vasastan,",1377.0,4570000.0,2020-01-28,95208.0,20.0,48.0,2.0
Torsgatan 40,,"Vasastan - S:t Eriksplan,",2224.0,4230000.0,2020-01-28,103171.0,21.0,41.0,2.0
Drottninghusgränd 2,12.0,"City / Norrmalm / Vasastan,",1552.0,4000000.0,2020-01-28,117647.0,34.0,34.0,2.0
Rindögatan 25,5.0,"Gärdet,",1025.0,2900000.0,2020-01-28,120833.0,20.0,24.0,1.0
Ringvägen 162,,"Katarina/Sofia,",2400.0,4250000.0,2020-01-28,92391.0,22.0,46.0,2.0
Krukmakargatan 48A,,"Södermalm Högalid,",3847.0,5800000.0,2020-01-28,81690.0,16.0,71.0,2.0
Maria Prästgårdsgata 1c,,"Södermalm/Kvarnberget,",1753.0,3600000.0,2020-01-28,102857.0,21.0,35.0,1.0
Celsiusgatan 2,,"Kungsholmen,",1604.0,4050000.0,2020-01-28,106579.0,16.0,38.0,2.0
Rörstrandsgatan 38,3.0,"Vasastan - Birkastan,",1333.0,4650000.0,2020-01-28,108140.0,17.0,43.0,2.0
Tjärhovsgatan 40,,"Södermalm - Katarina,",2629.0,8300000.0,2020-01-28,118571.0,21.0,70.0,3.0
Lundagatan 40B,,"Högalid,",1804.0,3100000.0,2020-01-28,88571.0,11.0,35.0,2.0
Reimersholmsgatan 71,,"Reimersholme,",4638.0,6000000.0,2020-01-28,85714.0,22.0,70.0,2.0
Torbjörn Klockares Gata 6,,"Vasastan,",1654.0,4300000.0,2020-01-28,113158.0,28.0,38.0,2.0
Skeppargatan 20 B,3.0,"Östermalm,",3844.0,11200000.0,2020-01-28,107692.0,3.0,104.0,3.0
Sankt Eriksgatan 31A,3.0,"Kungsholmen,",,5220000.0,2020-01-28,96667.0,5.0,54.0,2.0
Rindögatan 40,,"Gärdet,",3129.0,5750000.0,2020-01-28,94262.0,15.0,61.0,2.0
Igeldammsgatan 34,,"Kungsholmen,",3328.0,6750000.0,2020-01-28,92466.0,23.0,73.0,3.0
Fridhemsgatan 29 A,,"Kungsholmen,",2288.0,3900000.0,2020-01-28,84783.0,6.0,46.0,2.0
Värtavägen 39,,"Gärdet / Östermalm,",3168.0,5800000.0,2020-01-28,84058.0,5.0,69.0,3.0
Döbelnsgatan 77A,3.0,"Vasastan - Sibirien,",411.0,3900000.0,2020-01-28,118182.0,30.0,33.0,2.0
Tomtebogatan 46,2.0,"Vasastan/Birkastan,",2437.0,4500000.0,2020-01-28,97826.0,7.0,46.0,2.0
Skeppargatan 60,4.0,"Östermalm,",2444.0,8100000.0,2020-01-28,120896.0,1.0,67.0,3.0
Robert Almströmsgatan 10,,"Birkastan,",3161.0,6450000.0,2020-01-28,84868.0,11.0,76.0,3.0
Wittstocksgatan 30,,"Östermalm/Karlaplan,",1044.0,5800000.0,2020-01-28,100000.0,1.0,58.0,2.0
Bråvallagatan 3,5.0,"Vasastan,",3005.0,4170000.0,2020-01-28,99286.0,11.0,42.0,1.0
Chapmansgatan 4,5.0,"Kungsholmen / Norr Mälarstrand,",2802.0,7250000.0,2020-01-28,100694.0,14.0,72.0,
Karlaplan 21 C,,"Östermalm,",2961.0,7950000.0,2020-01-28,103247.0,8.0,77.0,3.0
Kungsklippan 11,1.0,"Kungsholmen,",1706.0,2650000.0,2020-01-28,110417.0,33.0,24.0,1.0
Dalagatan 41,,"Vasastan,",3638.0,8000000.0,2020-01-28,97561.0,14.0,82.0,3.0
Kommendörsgatan 8H,,"Östermalm,",5492.0,13110000.0,2020-01-28,116018.0,25.0,113.0,4.0
Hornsbergs Strand 43,5.0,"Kungsholmen - Hornsbergs Strand,",3970.0,7800000.0,2020-01-28,93976.0,12.0,83.0,3.0
Torsgränd  4,,"Vasastan,",2458.0,5100000.0,2020-01-28,110870.0,13.0,46.0,2.0
Ringvägen 79,4.0,"Katarina,",1814.0,3950000.0,2020-01-27,87778.0,13.0,45.0,2.0
Kristinebergs Strand 31,,"Kungsholmen - Kristineberg,",2357.0,3500000.0,2020-01-27,106061.0,,33.0,1.0
Levertinsgatan 3,,"Kungsholmen,",4912.0,5025000.0,2020-01-27,67000.0,5.0,75.0,3.0
Hornstulls Strand 1,3.0,"Södermalm / Hornstull,",1529.0,3210000.0,2020-01-27,118889.0,15.0,27.0,1.0
Ringvägen 12,1.0,"Stockholm,",3649.0,8150000.0,2020-01-27,87634.0,3.0,93.0,3.0
Surbrunnsgatan 11,,"Vasastan,",1495.0,3670000.0,2020-01-27,107941.0,23.0,34.0,2.0
Klippgatan 14K,,"Södermalm Sofia,",1351.0,2600000.0,2020-01-27,96296.0,14.0,27.0,1.0
Vanadisvägen 24,2.0,"Vasastan,",545.0,3900000.0,2020-01-27,100000.0,7.0,39.0,2.0
Kåkbrinken 6,,"Gamla Stan,",,5950000.0,2020-01-27,91538.0,3.0,65.0,
Bjurholmsplan 19,2.0,"Katarina,",2511.0,4400000.0,2020-01-27,107317.0,26.0,41.0,2.0
Surbrunnsgatan 46,2.0,"Vasastan,",565.0,4450000.0,2020-01-27,101136.0,9.0,44.0,2.0
Riddargatan 11B,,"Östermalm,",3868.0,23500000.0,2020-01-27,154605.0,12.0,152.0,6.0
Sågargatan 14,,"Södermalm- Sofia,",2624.0,3525000.0,2020-01-27,81977.0,12.0,43.0,2.0
Artillerigatan  40A,,"Östermalm,",3005.0,11300000.0,2020-01-27,117708.0,8.0,96.0,3.0
Riddargatan 54 A,,"Östermalm,",8324.0,15000000.0,2020-01-27,106383.0,16.0,141.0,4.0
Olof palmes gata 12,,"Norrmalm/City,",1877.0,3950000.0,2020-01-26,101282.0,,39.0,2.0
Sankt Eriksgatan 43 A,4.0,"Kungsholmen Fridhemsplan,",3407.0,10250000.0,2020-01-26,94037.0,11.0,109.0,4.0
Vegagatan 18,3.0,"Vasastan,",1623.0,3030000.0,2020-01-26,108214.0,13.0,28.0,1.0
Sankt Eriksgatan 55,2.0,"Kungsholmen,",1486.0,3225000.0,2020-01-26,100781.0,17.0,32.0,1.0
Grev Turegatan 54,2.0,"Östermalm,",2962.0,7250000.0,2020-01-26,118852.0,1.0,61.0,2.0
Ola Hanssonsgatan 4,5.0,"Kungsholmen,",3233.0,4000000.0,2020-01-26,80000.0,1.0,50.0,2.0
Ludvigsbergsgatan 19,6.0,"Södermalm Mariatorget,",2883.0,8800000.0,2020-01-25,108642.0,17.0,81.0,3.0
Erik Dahlbergsgatan 52,4.0,"Gärdet,",1830.0,3800000.0,2020-01-25,102703.0,27.0,37.0,2.0
Motalavägen 15,23.0,"Hjorthagen,",2661.0,2800000.0,2020-01-25,70000.0,4.0,40.0,3.0
Fleminggatan 107,1.0,"Kungsholmen - Fridhemsplan,",2863.0,4750000.0,2020-01-25,75397.0,,63.0,3.0
Bråvallagatan 5,,"Birkastan / Vasastan,",2381.0,3950000.0,2020-01-25,89773.0,13.0,44.0,
Bergsgatan 51,6.0,"Kungsholmen,",2226.0,4900000.0,2020-01-25,89091.0,14.0,55.0,3.0
Riddargatan 70,,"Östermalm,",1172.0,6000000.0,2020-01-25,115385.0,21.0,52.0,2.0
Fatburs Kvarngata 32,,"Södra Station / Södermalm,",3822.0,4775000.0,2020-01-25,75794.0,9.0,63.0,2.0
Ringvägen 9F,1.0,"Södermalm,",2447.0,6650000.0,2020-01-25,89865.0,21.0,74.0,3.0
Wollmar Yxkullsgatan 48 B,,"Högalid,",2407.0,3050000.0,2020-01-24,78205.0,11.0,39.0,
Primusgatan 64,,"Lilla Essingen \ Kungsholmen,",5237.0,5850000.0,2020-01-24,69643.0,6.0,84.0,
Svartensgatan 1,,"Södermalm - Mosebacke,",3264.0,12650000.0,2020-01-24,119340.0,,106.0,4.0
Teknologgatan 8B,2.0,"Vasastan - Tegnérlunden,",3930.0,7450000.0,2020-01-24,116406.0,7.0,64.0,
Karlbergsvägen 84A,,"Vasastan,",2170.0,4200000.0,2020-01-24,93333.0,20.0,45.0,2.0
Fridhemsgatan 12A,2.0,"Kungsholmen,",2318.0,4700000.0,2020-01-24,90385.0,7.0,52.0,2.0
Creutzgatan 13,2.0,,2275.0,4000000.0,2020-01-24,81633.0,15.0,49.0,2.0
Bondegatan 46,3.0,"Södermalm,",1701.0,2950000.0,2020-01-24,95161.0,4.0,31.0,1.0
Lindhagensgatan 59,12.0,"Kungsholmen,",3637.0,5250000.0,2020-01-24,67308.0,2.0,78.0,3.0
Banérgatan 37,,"Östermalm,",3840.0,14200000.0,2020-01-24,120339.0,16.0,118.0,4.0
Fredrikshovsgatan 2,,"Östermalm,",4680.0,1258620.0,2020-01-24,10850.0,91.0,116.0,3.0
Frejgatan 15,,"Vasastan,",2081.0,5600000.0,2020-01-24,86154.0,6.0,65.0,2.0
Narvavägen 14A,33.0,"Östermalm,",1583.0,4450000.0,2020-01-24,114103.0,5.0,39.0,1.0
Ringvägen 37,3.0,"Södermalm/Högalid,",3673.0,5925000.0,2020-01-24,71386.0,19.0,83.0,3.0
Blekingegatan 40 B,6.0,"Södermalm,",2953.0,6905000.0,2020-01-24,94589.0,15.0,73.0,
Brahegatan 62,,"Östermalm,",1475.0,3650000.0,2020-01-24,117742.0,23.0,31.0,1.0
Fleminggatan 85,4.0,"Kungsholmen,",4479.0,13800000.0,2020-01-24,87898.0,17.0,157.0,5.0
Linnegatan 102,,"Östermalm,",2054.0,6150000.0,2020-01-24,106034.0,7.0,58.0,2.0
Östermalmsgatan 50,,"Östermalm,",5824.0,18100000.0,2020-01-24,118301.0,17.0,153.0,5.0
Sveavägen 134,4.0,"Vasastan,",3256.0,6200000.0,2020-01-24,93939.0,13.0,66.0,3.0
Wennerbergsgatan 2,6.0,"Kungsholmen - Marieberg,",2571.0,3050000.0,2020-01-24,69318.0,22.0,44.0,2.0
Kammakargatan 44 A,,"Norrmalm/Vasastan,",1362.0,4800000.0,2020-01-24,104348.0,8.0,46.0,2.0
Sköldgatan 1,,"Södermalm,",3746.0,5610000.0,2020-01-24,67590.0,12.0,83.0,3.0
Parkgatan 20,,"Kungsholmen,",2494.0,6670000.0,2020-01-24,101061.0,6.0,66.0,2.0
Sandhamnsgatan 13,2.0,"Östermalm / Gärdet,",2355.0,2865000.0,2020-01-23,102321.0,15.0,28.0,
Tegnérlunden 6,,"Vasastan,",2106.0,3860000.0,2020-01-23,89767.0,10.0,43.0,2.0
Ringvägen 104,1.0,"Katarina,",1622.0,4350000.0,2020-01-23,80556.0,9.0,54.0,2.0
Labradorgatan 30,,"Norra Djurgårdsstaden,",3044.0,6470000.0,2020-01-23,101094.0,11.0,64.0,2.0
Jungfrugatan 43 B,,"Östermalm,",1903.0,6020000.0,2020-01-23,103793.0,6.0,58.0,2.0
Rindögatan 4,,"Östermalm / Gärdet,",1554.0,2775000.0,2020-01-23,126136.0,16.0,22.0,1.0
Åsögatan 92,,"Katarina,",1572.0,3050000.0,2020-01-23,112963.0,10.0,27.0,1.0
Folkungagatan 53,2.0,"Katarina,",2073.0,3575000.0,2020-01-23,79444.0,7.0,45.0,2.0
Swedenborgsgatan 24,3.0,"Södermalm Maria Magdalena,",3691.0,5100000.0,2020-01-23,73913.0,14.0,69.0,2.0
Sysslomansgatan 22,1.0,"Kungsholmen,",2101.0,3200000.0,2020-01-23,94118.0,19.0,34.0,
Stenshällsvägen 10,,"Kungsholmen / Stora Essingen,",1758.0,3100000.0,2020-01-23,73810.0,9.0,42.0,2.0
Torsgatan 42D,3.0,"Vasastan,",3051.0,6200000.0,2020-01-23,108772.0,24.0,57.0,2.0
Hornsgatan 123,2.0,"Södermalm,",2824.0,4605000.0,2020-01-23,73095.0,15.0,63.0,2.0
Taxgatan 2,3.0,"Norra Djurgårdsstaden,",3197.0,4600000.0,2020-01-23,92000.0,10.0,50.0,2.0
Polhemsgatan 21,,"Kungsholmen,",2038.0,4600000.0,2020-01-23,102222.0,15.0,45.0,2.0
Fredhällsgatan 9,34.0,"Kungsholmen/Fredhäll,",1336.0,3300000.0,2020-01-23,110000.0,27.0,30.0,2.0
Tomtebogatan 42,,"Vasastan/Birkastan,",2025.0,4210000.0,2020-01-23,102683.0,15.0,41.0,2.0
Tomtebogatan 34,,"Birkastan,",3237.0,8050000.0,2020-01-23,110274.0,10.0,73.0,3.0
Birger Jarlsgatan 81,4.0,"Vasastan,",1972.0,5550000.0,2020-01-23,120652.0,17.0,46.0,2.0
Ringvägen 153,4.0,"Katarina/Sofia,",1805.0,2940000.0,2020-01-23,89091.0,18.0,33.0,1.0
Grubbens gata 3,,"Kungsholmen,",4503.0,8500000.0,2020-01-23,89474.0,13.0,95.0,3.0
Fleminggatan 73,5.0,"Kungsholmen,",4394.0,6420000.0,2020-01-23,83377.0,7.0,77.0,3.0
Kungsbro strand 17,2.0,"Kungsholmen,",3097.0,3850000.0,2020-01-23,98718.0,7.0,39.0,2.0
Strålgatan 23,,"Lilla Essingen \ Kungsholmen,",2300.0,2900000.0,2020-01-23,90625.0,16.0,32.0,2.0
Ynglingagatan 19,4.0,"Vasastan,",3214.0,5750000.0,2020-01-23,85821.0,6.0,67.0,2.0
Råggatan 10,,"Södermalm Katarina,",1913.0,2900000.0,2020-01-23,85294.0,15.0,34.0,1.0
Wivalliusgatan 17,,"Kungsholmen-Marieberg,",2444.0,3700000.0,2020-01-23,88095.0,12.0,42.0,2.0
Primusgatan 53,,"Lilla Essingen - Kungsholmen,",2846.0,3325000.0,2020-01-23,75568.0,4.0,44.0,2.0
Gotlandsgatan 71,3.0,"Katarina/Sofia,",1863.0,3200000.0,2020-01-23,94118.0,21.0,34.0,1.0
Frejgatan 34,3.0,"Vasastan,",3545.0,6050000.0,2020-01-23,93077.0,15.0,65.0,
Högviltsgatan 1,3.0,"Norra Djurgårdsstaden,",3460.0,4650000.0,2020-01-23,76230.0,3.0,61.0,2.0
Öregrundsgatan 7,,"Gärdet,",1298.0,2700000.0,2020-01-23,87097.0,9.0,31.0,1.0
Surbrunnsgatan 52,,"Vasastan,",1717.0,2750000.0,2020-01-23,114583.0,15.0,24.0,1.0
Storgatan 46 - garageplats ingår,,"Östermalm,",1447.0,7995000.0,2020-01-23,140263.0,,57.0,2.0
Östermalmsgatan 82,3.0,"Östermalm,",4760.0,11800000.0,2020-01-23,119192.0,19.0,99.0,4.0
Marmorgatan 11,1.0,"Södermalm,",2221.0,2500000.0,2020-01-23,89286.0,9.0,28.0,1.0
Luxgatan 37,9.0,"Lilla Essingen,",2883.0,3700000.0,2020-01-23,82222.0,3.0,45.0,2.0
Thorildsvägen 5,,"Kungsholmen,",4590.0,4760000.0,2020-01-23,67042.0,19.0,71.0,
Stureparken 7,,"Östermalm,",3998.0,11720000.0,2020-01-23,126022.0,7.0,93.0,
Scheelegatan 26,3.0,"Kungsholmen,",3190.0,11100000.0,2020-01-23,100000.0,12.0,111.0,4.0
Villagatan 4,,"Östermalm,",7089.0,23500000.0,2020-01-23,138235.0,2.0,170.0,5.0
Artillerigatan 63,,"Östermalm,",2271.0,4750000.0,2020-01-23,105556.0,6.0,45.0,
Scheelegatan 4,,"Kungsholmen,",2846.0,12850000.0,2020-01-23,103629.0,29.0,124.0,5.0
Lars Forssells gata 34,2.0,"Kungsholmen - Hornsbergs Strand,",4774.0,7790000.0,2020-01-23,92738.0,,84.0,3.0
Torsgatan 42 B,6.0,"Vasastan,",3416.0,8850000.0,2020-01-23,118000.0,12.0,75.0,3.0
Fryxellsgatan 3 A,,"Östermalm,",4732.0,13700000.0,2020-01-23,118103.0,6.0,116.0,
Bergsgatan 51,4.0,"Kungsholmen,",2037.0,4650000.0,2020-01-22,93000.0,8.0,50.0,2.0
Bråvallagatan 9A,4.0,"Vasastan - Birkastan,",3218.0,6975000.0,2020-01-22,95548.0,16.0,73.0,
Sandhamnsgatan 42 E,,"Östermalm / Gärdet,",6290.0,6250000.0,2020-01-22,73529.0,25.0,85.0,4.0
Valhallavägen 90,,"Östermalm,",3203.0,8000000.0,2020-03-12,100000.0,3.0,80.0,3.0
Engelbrektsgatan 39,,"Östermalm,",996.0,6150000.0,2020-03-12,118269.0,3.0,52.0,3.0
Hantverkargatan 34,,"Kungsholmen,",5244.0,11800000.0,2020-03-12,101724.0,15.0,116.0,4.0
Stickelbärsvägen 10,3.0,"Östermalm / Vasastan,",2497.0,3535000.0,2020-03-11,76848.0,18.0,46.0,2.0
Frejgatan 18,4.0,"Vasastan - Sibirien,",2368.0,4840000.0,2020-03-11,94902.0,10.0,51.0,2.0
Södra Agnegatan 26,,"Kungsholmen/Kungsholmstorg,",2521.0,6450000.0,2020-03-11,99231.0,17.0,65.0,2.0
Marmorgatan 11,12.0,"Högalid,",4031.0,3780000.0,2020-03-11,74118.0,26.0,51.0,2.0
Karlsviksgatan 9,,"Kungsholmen,",1673.0,3280000.0,2020-03-11,88649.0,13.0,37.0,1.0
Färgargårdstorget 2,,,3608.0,6300000.0,2020-03-11,72414.0,9.0,87.0,3.0
Styrmansgatan 55,,"Östermalm,",1765.0,4800000.0,2020-03-11,141176.0,26.0,34.0,2.0
Gotlandsgatan 64,6.0,"Katarina,",2956.0,6240000.0,2020-03-11,113455.0,14.0,55.0,2.0
Långholmsgatan 18,4.0,"Hornstull,",2038.0,4400000.0,2020-03-11,102326.0,28.0,43.0,2.0
Lindhagensgatan 145,,"Kungsholmen/Hornsbergs Strand,",5004.0,8200000.0,2020-03-11,92135.0,,89.0,4.0
Slåttervallsgatan 1,7.0,"Norra Djurgårdsstaden,",4309.0,6640000.0,2020-03-11,80000.0,,83.0,3.0
Idungatan 9,2.0,"Vasastan Odenplan,",2098.0,8530000.0,2020-03-11,100353.0,13.0,85.0,3.0
Idungatan 3,3.0,"Vasastan,",2385.0,3920000.0,2020-03-11,85217.0,12.0,46.0,1.0
Atlasmuren 16,3.0,"Vasastan - Atlas,",3557.0,5850000.0,2020-03-11,80137.0,6.0,73.0,
Vikingagatan 22 A,2.0,"Birkastan/Vasastan,",2728.0,9050000.0,2020-03-11,109036.0,17.0,83.0,3.0
Sandhamnsgatan 75D,,"Gärdet,",3317.0,4350000.0,2020-03-11,79091.0,1.0,55.0,2.0
Völundsgatan 10,,"Vasastan Atlas,",5075.0,9650000.0,2020-03-11,92788.0,8.0,104.0,4.0
Idungatan 2,,"Vasastan,",2386.0,7810000.0,2020-03-11,96420.0,7.0,81.0,3.0
Ringvägen 11E,,"Södermalm Skinnarviksberget,",2281.0,4850000.0,2020-03-11,65541.0,2.0,74.0,3.0
Fleminggatan 56,4.0,"Fridhemsplan,",1731.0,4320000.0,2020-03-11,86400.0,15.0,50.0,2.0
Rödabergsgatan 8,,"Vasastan,",1597.0,3720000.0,2020-03-11,97895.0,16.0,38.0,1.0
Ploggatan 12,,"Katarina/Sofia,",1899.0,3400000.0,2020-03-11,91892.0,14.0,37.0,1.0
Metargatan 9,,"Södermalm,",2223.0,2950000.0,2020-03-11,86765.0,11.0,34.0,1.0
Katarina Bangata 57,,"Södermalm,",3288.0,5800000.0,2020-03-11,89231.0,16.0,65.0,3.0
Götgatan 97,1.0,"Södermalm Katarina,",164.0,5200000.0,2020-03-11,98113.0,16.0,53.0,2.0
Tjärhovsgatan 22,,"Södermalm-Katarina,",1917.0,2250000.0,2020-03-11,118421.0,5.0,19.0,1.0
Bellmansgatan 19,3.0,"Södermalm Maria Magdalena,",3744.0,9500000.0,2020-03-11,114458.0,19.0,83.0,3.0
Teknologgatan 8C,,"Vasastan/ Tegnérlunden,",1918.0,3600000.0,2020-03-11,120000.0,20.0,30.0,1.0
Wollmar Yxkullsgatan 48B,,"Mariatorget,",2407.0,3800000.0,2020-03-11,90476.0,19.0,42.0,2.0
Ölandsgatan 49B,,"Södermalm SoFo,",2825.0,5500000.0,2020-03-11,79710.0,4.0,69.0,3.0
Bondegatan 79,,"Södermalm Sofia,",2249.0,3500000.0,2020-03-11,83333.0,23.0,42.0,
Amarantergränd 1,,"Kungsholmen - Rådhuset,",3116.0,9000000.0,2020-03-11,107143.0,14.0,84.0,3.0
Ola hanssonsgatan 6,4.0,"Kungsholmen,",3216.0,3750000.0,2020-03-11,75000.0,10.0,50.0,2.0
Pontonjärgatan 45A,,"Kungsholmen,",3433.0,5650000.0,2020-03-11,95763.0,19.0,59.0,2.0
Jungfrugatan 64,,"Gärdet / Östermalm,",964.0,4450000.0,2020-03-11,108537.0,17.0,41.0,2.0
Gävlegatan 7,2.0,"Vasastan - Röda Bergen,",1452.0,3430000.0,2020-03-11,90263.0,7.0,38.0,1.0
Färgargårdstorget 36,,"Södermalm - Sofia,",2599.0,5775000.0,2020-03-11,93145.0,18.0,62.0,3.0
Rörstrandsgatan 15,2.0,"Vasastan - Birkastan,",2159.0,4550000.0,2020-03-11,113750.0,15.0,40.0,2.0
Rådmansgatan 59,3.0,"Vasastan - Norrmalm,",2521.0,6200000.0,2020-03-11,105085.0,5.0,59.0,2.0
Ringvägen 124,,"Södermalm,",1501.0,3550000.0,2020-03-11,93421.0,19.0,38.0,2.0
Västmannagatan 29,,"Vasastan,",4856.0,13850000.0,2020-03-11,109921.0,7.0,126.0,5.0
Sankt Göransgatan 96,,"Kungsholmen,",2750.0,4200000.0,2020-03-11,82353.0,,51.0,2.0
Lindhagensgatan 145,5.0,"Hornsbergs Strand,",4888.0,8450000.0,2020-03-11,80476.0,6.0,105.0,4.0
Sveavägen 35,6.0,"City - Norrmalm - Vasastan,",,4300000.0,2020-01-22,102381.0,15.0,42.0,
